StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q31,Q17,Random ID,explanation0,explanation1,explanation2,explanation3,explanation4,explanation5,explanation6,explanation7,explanation8,explanation9,explanation10,explanation11,explanation12,explanation13,explanation14,explanation15,explanation16
2021-05-11 10:19:57,2021-05-11 10:51:24,IP Address,63.75.249.97,100,1886,TRUE,2021-05-11 10:51:24,R_2DSLsU1QgwBp84I,,,,,39.610198974609400,-75.6746978759766000,anonymous,EN,GO RIGHT AND MOVE DOWN WARDS AND GO RIGHT THEN LAST UP SIDE GO,THE TRIANGLE IS MOVE TO THE LEFT AND TOUCH THE RED BALL AND TO THE LEFT SIDE,GO TO THE RED BOX IN THE WHICH THE WAYS ARE POSSIBLE,ANY WAY TO REACH THE PURPLE KEY,1,GO TO THE GREEN DOOR AND AGAIN REACH THE GREEN DOOR,REACH THE GRAY CIRCLE,REACH THE RED BALL TO WHICH WAYS ARE POSSIBLE,REACH THE GRAY KEY WHICH WAYS ARE POSIBLE TO GO,3,GO TO THE YELLOW KEY WAY AND GO TO THE BLUE BALL AGAIN COME TO THE BLUE BALL THEN LAST KEEP THE GREEN KEY GO THE DOOR,GO TO THE GREEN KEY AND REACH THE ANOTHER GREEN KEY THE REACH THE PURBLE KEY THEN KEEP THE DOOR OPEN,GO TO THE PICK THE BLUE BALL THEN THEN REACH THE GREEN DOOR AND KEEP YELLOW BALL,GO TO THE REACH THE GRAY BALL,2,GO TO THE TWO DOOR BETWEEN AND REACH THE PURPLE BALL,GO TO THE PINK BALL THEN THE BLUE BALL DOOR THEN REACH THE ANOTHER BLUE BALL AT LAST GO THE GREEN KEY,GO THE WAY OF PURPLE BALL THE REACH THEN KEEP THE GRAY BALL ,GO TO THE YELLOW DOOR AND AND AGAIN  THE YELLOW DOOR,GO TO THE BLUE KEY AND TRY TO OPNE THE BROWN DOOR THEN GO TO THE GREY KEY THE LAST GO TO THE GREEN KEY,3,NICE,11410,"go to a purple door, then go to the green door after you go to the green door",go to a green ball and go to the red ball,"go to the red box, then pick up a red box",go to the purple key,"open the green door, then go to a green door and go to a green door","go to the grey key, then go to the grey key","go to a red ball, then go to the red ball",go to a grey door after you go to the blue door after you pick up the green key,go to the blue key and go to the green door and go to the yellow ball after you go to the blue key,"open the green door, then go to a green key, then pick up a green key","go to the green door, then go to the yellow key and go to a blue ball",go to a grey ball,"go to the purple door, then go to the purple ball","pick up the green key, then go to a blue door, then go to the blue ball","go to the purple ball, then go to the purple ball","go to the yellow door, then go to a yellow door","go to the green key, then go to the blue door and go to a grey key"
2021-05-11 10:25:26,2021-05-11 10:53:43,IP Address,201.95.147.235,100,1697,TRUE,2021-05-11 10:53:43,R_2fCoKMEXw6NRfIa,,,,,-23.102294921875,-45.9219970703125,anonymous,EN,Go to the green ball.,Take the red ball and take it to the yellow box.,Go to the red box.,Go for the purple key.,1,Take the green box and take it to the green ball.,Go to the gray ball.,Go for the red ball.,Go to the gray key.,3,Take the green key.,Take the yellow box.,Go to the yellow door.,Go to the red door.,2,Go for the purple ball.,Go to the green key.,Take the red box.,Take the green box.,Go to the gray ball.,4,No comments,98123,go to the green ball,go to a red ball and go to the yellow box,go to the red box,go to the purple key,go to the green ball and go to the green box,go to a grey ball,go to the red ball,go to a grey key,go to the green key,go to the yellow box,go to the yellow door,go to the red door,go to the purple ball,go to the green key,go to the red box,go to the green box,go to a grey ball
2021-05-11 10:34:51,2021-05-11 10:57:43,IP Address,50.4.173.82,100,1371,TRUE,2021-05-11 10:57:43,R_1Do5uruOf6W1Lqb,,,,,42.4080047607422000,-83.49340057373050000,anonymous,EN,Puzzle,go to green box,Go to the red box,go to the key,1,go to the green box,go to the green circle,go to the  green box,go to the green key,3,go to the green box,go to the green box,go to the green box,go to the green box,2,go to the blue circle,go to the green key,go to the green box,go to the green box,go to the green ball,5,none,78506,go to a green box,go to the green box,go to the red box,go to the blue key,go to the green box,go to the green box,go to the green box,go to the green key,go to the green box,go to the green box,go to the green box,go to the green box,go to the blue ball,go to the green key,go to the green box,go to the green box,go to the green ball
2021-05-11 09:34:46,2021-05-11 11:07:29,IP Address,82.77.245.145,100,5563,TRUE,2021-05-11 11:07:30,R_2VRaBrx006PAF0h,,,,,47.167205810546900,27.608306884765600,anonymous,EN,find the green ball,go to the yellow door,go to the red door,pick up the purple key,1,move the yellow door,go to the gray ball,go to the red ball,go to the grey key,3,go to the blue ball,go to the grey ball,go to the yellow ball,go to the purple ball,2,go to the purple ball,go to the grey door,go to the red door,go to the green door,go to the grey ball,1,Thank you!,26393,go to the green ball,go to the yellow door,go to the red door,go to the purple key,go to the yellow door,go to a grey ball,go to the red ball,go to the grey key,go to the blue ball,go to the grey ball,go to the yellow ball,go to the purple ball,go to the purple ball,go to the grey door,go to the red door,go to the green door,go to the grey ball
2021-05-11 11:15:04,2021-05-11 11:30:40,IP Address,73.206.141.180,100,936,TRUE,2021-05-11 11:30:41,R_20ORnGES111Yot5,,,,,29.691802978515600,-95.6526031494141000,anonymous,EN,The robot goes to the green circle.,Take the red ball to the yellow box.,Go to the red box.,go to the purple key,1,bring the green box next to the green ball,go to the grey ball,go to the red ball,go to the upper most grey key,3,go get the green key,go to the yellow box,go to the yellow ball,go to the red door,2,go to the purple ball,go to the green key,go to the red box,go to the green door,go to the grey ball,1,,61937,go to a green ball and go to the green ball and go to a green door,go to a red ball and go to the yellow box,go to the red box,go to the purple key,put the green box next to a green ball,go to the grey ball,go to the red ball,go to the grey key,go to the green key,go to the yellow box,go to the yellow ball,go to the red door,go to the purple ball,go to the green key,go to the red box,go to the green door,go to the grey ball
2021-05-11 11:38:16,2021-05-11 11:57:39,IP Address,160.19.3.249,100,1163,TRUE,2021-05-11 11:57:40,R_1NDNdYV36aTiwT7,,,,,37.4927978515625,-77.470001220703100,anonymous,EN,Face the green ball.,put the red ball in front of the ladder,go to the red box that is near the green box,go to the purple key,1,go pick up the green box and put it  above the green ball.,go to they grey ball that is next to they yellow ball,open the purple door and go to the red ball,open the black door and go to the grey key,3,Open the blue door and go to the purple box,open the grey door pick up the yellow box and go to the grey ball,open the green door pick up the yellow ball and go to the yellow door,go to the red door,2,go to the purple ball,open the green door and go to the green key,Open the grey door and pick up the red box,pick up a green box and go to a green door,open the purple door and go to the grey ball,2,"No comments, thank you",57133,go to the green ball,open the red door and go to a red door and go to the red box,"go to the red box, then go to a green box",go to the purple key,"go to the green ball, then pick up the green box",go to a grey ball and go to the yellow ball,open a purple door and go to the red ball,open the grey door and go to a grey key,open the blue door and go to the purple box,open the grey door and pick up the grey ball and go to the yellow box,open the green door and pick up the yellow ball and go to the yellow door,go to the red door,go to the purple ball,open the green door and go to the green key,open the grey door and pick up a red box,open a green door and go to a green box,open the purple door and go to the grey ball
2021-05-11 11:56:52,2021-05-11 12:20:57,IP Address,49.37.219.14,100,1445,TRUE,2021-05-11 12:20:58,R_Df3hQ8rKWBDpbnH,,,,,12.89959716796880,80.22088623046880,anonymous,EN,GO TO THE GREEN BALL,GO TO A RED BALL AND PICK UP A RED BALL AND PUT THE RED BALL NEXT T0 A YELLOW BOX,"OPEN THE GREY DOOR, GO TO THE RED BOX",GO TO THE PURPLE KEY,1,GO TO THE GREEN BOX,GO TO THE GRAY BALL,"GO TO THE PURPLE BOX AND GO TO A GRAY DOOR, THEN OPEN THE GREY DOOR","OPEN THE GRAY DOOR, GO TO A GRAY BALL",3,"OPEN GREEN DOOR, PICK UP THE GREEN KEY","OPEN A RED DOOR,OPEN A GREEN DOOR,PICK UP THE YELLOW BOX","OPEN BLUE DOOR, PICK THE BLUE BALL",GO TO THE YELLOW BOX,2,"OPEN THE RED DOOR, PICK UP THE BLUE BALL",OPEN THE BLUE DOOR AND GO TO THE GREEN KEY,"OPEN GRAY DOOR, OPEN A BLUE DOOR, PICK UP THE BLUE KEY","OPEN THE BLUE DOOR,PICK UP THE YELLOW BOX","OPEN THE RED DOOR, GO TO A GRAY BALL",2,GOOD,21364,go to the green ball,"go to a red ball, then pick up a red ball and put the red ball next to a yellow box",open the grey door and go to the red box,go to the purple key,go to the green box,go to a grey ball,"go to the purple box and go to a grey door, then open the grey door",open a grey door and go to a grey ball,open the green door and pick up the green key,open the green door and go to a red box and open a yellow door,open the blue door and go to the blue ball,go to the yellow box,open the red door and pick up the blue ball,open a green door and go to a blue key,open the blue door and pick up the blue key and open a grey door,open the blue door and pick up a yellow box,open the grey door and go to a red ball
2021-05-11 12:27:10,2021-05-11 12:50:37,IP Address,49.37.213.169,100,1406,TRUE,2021-05-11 12:50:38,R_2y79XTG8xyohFxF,,,,,12.89959716796880,80.22088623046880,anonymous,EN,GO TO THE GREEN BALL,GO TO THE RED BALL AND PICK UP A RED AND PUT THE RED BALL NEXT TO A YELLOW BOX,"OPEN THE GRAY DOOR, GO TO THE RED BOX",GO TO THE PURPLE KEY,1,GO TO THE GREEN BOX,GO TO THE GRAY BALL,"GO TO THE PURPLE BOX, AND GO TO A GRAY DOOR,THEN OPEN THE GRAY DOOR","OPEN THE GRAY DOOR, GO TO THE GRAY BALL",3,"OPEN THE GREEN DOOR, PICK UP THE GREEN BOX","OPEN THE RED DOOR, PICK UP THE YELLOW BOX","OPEN THE RED BOX , GO TO THE YELLOW BALL",GO TO THE YELLOW BOX,2,"OPEN THE RED DOOR, PICK UP THE BLUE BALL","OPEN THE RED DOOR, OPEN THE BLUE DOOR, PICK UP THE GREEN KEY","OPEN THE GRAY DOOR, PICK UP THE GREEN KEY, THEN PICK UP RED BOX","OPEN THE BLUE DOOR, PICK UP THE YELLOW BOX","OPEN THE RED DOOR, OPEN THE BLUE DOOR, THEN GO TO THE GRAY BALL",2,GOOD,62151,go to the green ball,go to a red ball and pick up a red ball and put the red ball next to a yellow box,open the grey door and go to a red box,go to the purple key,go to the green box,go to a grey ball,go to a purple box and open a grey door,open a grey door and go to a grey ball,open the green door and go to the green box,open the red door and pick up the yellow box,go to the red box and go to a yellow ball,go to the yellow box,open the red door and pick up the blue ball,pick up a green key and open the red door and open the blue door,"pick up the green key, then open a red door and go to the green box",open the blue door and pick up a yellow box,"open the grey door, then open the blue door and go to the red ball"
2021-05-11 16:29:08,2021-05-11 16:48:26,IP Address,177.131.164.23,100,1158,TRUE,2021-05-11 16:48:28,R_2QPAyJv08QKagQK,,,,,-21.677398681640600,-41.4553070068359000,anonymous,EN,Red triangle looking for the green ball,Took the red ball and left it near the yellow square,go to the red square,Go to the purple key,1,Took the green door and drop it near the green ball,go to the gray ball,go to the red ball,go to the gray key,3,enter the purple door,go between purple key and gray ball,go to a yellow ball and change it's position,go to a yellow door and then go to a red door,2,go to a green door and then go to a purple ball,"go to a green ball, then go to a gray door","go to a red door, then go to a blue door",go to a green door,"go to a purple door, then go to a gray ball",1,Good!,93712,"go to the green ball, then go to a red ball",go to the red ball after you go to the yellow ball,go to the red door,go to the purple key,go to the green door and go to a green ball after you go to the green ball,go to a grey ball,go to the red ball,go to a grey key,open a purple door,"go to a purple ball, then go to a purple key, then go to a purple key","go to a yellow ball, then go to a yellow ball","go to the yellow door, then go to a yellow door","go to a green door, then go to the purple ball","go to a grey door, then go to a green ball","go to the red door, then go to a blue door",go to a green door,"go to a purple door, then go to a grey ball"
2021-05-11 16:34:10,2021-05-11 16:50:29,IP Address,171.50.148.213,100,979,TRUE,2021-05-11 16:50:29,R_3Gqh2Z2lOLAy1JT,,,,,28.4597015380859000,77.0281982421875,anonymous,EN,move below the green ball,go towards the stairs,go to the red door,go to the purple key,1,go to the green door,go to the grey ball,move to the red ball,go to the grey key,3,go to the blue ball,go to the next room,go to the yellow ball,move towards the purple ball,2,move to a purple ball,move to the green key,go through the red door,go to the green door,go towards a grey ball,3,,53763,go to the green ball,go to a grey door,go to the red door,go to the purple key,go to the green door,go to the grey ball,go to a red ball,go to the grey key,go to the blue ball,go to a yellow door after you go to a yellow door,go to the yellow ball,go to a purple ball,go to a purple ball,go to a green key,go to the red door,go to the green door,go to a grey ball
2021-05-11 16:23:36,2021-05-11 16:53:02,IP Address,167.99.169.140,100,1765,TRUE,2021-05-11 16:53:02,R_1EhU8RsfmDs45pQ,,,,,37.341705322265600,-121.9752960205080000,anonymous,EN,it takes the green ball,go to the red ball,go to the red square,go to the purple key,1,go to the green door,go to the gray ball,go to the red ball,go to the grey key,3,go between the blue ball and the purple door,go to the purple key and then go to the grey ball, go to the yellow ball, go to the purple ball,2, go to the purple ball, go to the green key, go to the yellow key, go to the green door, go to the grey ball,2,fun to do,60054,go to a green ball and go to the green ball,go to the red ball,go to the red door,go to the purple key,go to the green door,go to a grey ball,go to the red ball,go to the grey key,"go to the purple ball and go to the purple door, then go to the blue ball","go to the grey key, then go to a purple ball",go to the yellow ball,go to the purple ball,go to the purple ball,go to the green key,go to the yellow key,go to the green door,go to the grey ball
2021-05-11 16:57:45,2021-05-11 17:16:41,IP Address,63.75.248.26,100,1136,TRUE,2021-05-11 17:16:42,R_Xqe7NdaelmaBQYx,,,,,39.610198974609400,-75.6746978759766000,anonymous,EN,go to green,go to yellow box,go the the red box,go to the purple key,1,go to the green box,go to the black box,go to the red round,go to the black key,3,go to the gray box,go to the purple ball,go to the yellow ball,go to the purple ball,2,go to the purple ball,go to the green key,go to the yellow key,go to the yellow box,go to the grey ball,2,nice task.,99202,go to the green door,go to the yellow box,go to the red box,go to the purple key,go to the green box,go to the red box,go to a red ball,go to the grey key,go to a grey box,go to the purple ball,go to the yellow ball,go to the purple ball,go to the purple ball,go to the green key,go to the yellow key,go to the yellow box,go to the grey ball
2021-05-11 17:19:40,2021-05-11 17:39:14,IP Address,67.245.174.16,100,1173,TRUE,2021-05-11 17:39:14,R_ahHpdgbGOc12UmZ,,,,,41.8778076171875,-74.82700347900390000,anonymous,EN,Find Green circle,Go to the red key and Go to the red key,go to the red key,go to near of purple key,2,go to the green door,go to the red door,go to the red key,go to the grey key,3,go to the blue key,go to the grey key,go to the yellow key,go to the purple key,2,go to the purple key,go to the green key,go to the grey key,go to the green door,go to the grey key,5,"At beginning i got confused in some task, thereafter i found better way to instruct a robot.",35023,go to the green key and go to the green key,go to a red key and go to the red key,go to the red key,go to the purple key,go to the green door,go to the red door,go to the red key,go to the grey key,go to the blue key,go to the grey key,go to the yellow key,go to the purple key,go to the purple key,go to the green key,go to the grey key,go to the green door,go to the grey key
2021-05-11 17:33:29,2021-05-11 17:52:04,IP Address,49.37.215.142,100,1114,TRUE,2021-05-11 17:52:04,R_1dE1oYnlWtJd1aw,,,,,12.89959716796880,80.22088623046880,anonymous,EN,GO TO THE GREEN BALL,GO TO RED BALL AND PICK UP A RED BALL AND PUT THE RED BALL NEXT TO A YELLOW BOX,"OPEN THE GREY DOOR, GO TO THE RED BOX.",GO TO THE PURPLE KEY.,1,GO TO THE GREEN BOX ,GO TO THE GREY BALL,"GO TO THE PURPLE BOX AND GO TO A GREY DOOR, THEN OPEN THE GREY DOOR.","OPEN GREY DOOR, GO TO A GRAY BALL",3,"OPEN THE GREEN DOOR, PICK UP THE GREEN BOX","OPEN RED DOOR, PICK UP THE YELLOW BOX",GO TO A BLUE KEY AND GO TO THE RED BOX AND GO TO THE YELLOW BALL,PICK UP THE YELLOW BOX,2,"OPEN THE RED DOOR, PICK UP THE BLUE BALL","OPEN THE RED DOOR, OPEN THE BLUE DOOR, PICK UP THE GREEN KEY.","OPEN THE GRAY DOOR, PICK UP THE GREEN KEY THEN PICK UP THE RED BOX","OPEN THE BLUE DOOR, PICK UP THE YELLOW BOX","OPEN THE RED DOOR, OPEN THE BLUE DOOR, THEN GO TO THE GRAY BALL.",1,GOOD,47204,go to the green ball,go to a red ball and pick up a red ball and put the red ball next to a yellow box,open the grey door and go to the red box,go to the purple key,go to the green box,go to the grey ball,"go to the purple box and go to a grey door, then open the grey door",open a grey door and go to a grey ball,open the green door and go to the green box,open the red door and pick up the yellow box,go to a blue key and go to the red box and go to the yellow ball,pick up the yellow box,open the red door and pick up the blue ball,pick up a green key and open the red door and open the blue door,"pick up the green key, then open a red door and go to the green box",open the blue door and pick up a yellow box,"open the grey door, then open the blue door and go to the red ball"
2021-05-11 17:58:37,2021-05-11 18:23:51,IP Address,73.73.74.27,100,1513,TRUE,2021-05-11 18:23:51,R_1j6Y6SQ21FSGUpO,,,,,41.7516937255859000,-88.24140167236330000,anonymous,EN,go to pick green ball,"go to pick red ball, to put yellow box.",go to stay the red box,go to purple key,1,"go to pick green box, then put to the green ball.",go to the grey ball,go to the red ball,go to the grey key,3,go to the grey box,"go to the yellow box, and they go to the grey key.",go to the blue ball and go the grey ball,go to the yellow box and go to the purple ball,2,go to the blue ball and go to the purple ball.,Go to pick the grey box.,go to the grey ball and go to pick the blue key.,go to pick the green box.,go to the red box and go to the grey ball.,2,Very Excellent,14463,go to the green ball,"pick up a red ball, then put the red ball next to a yellow box",go to a red box,go to the purple key,"go to the green ball, then pick up a green box and put a green box next to a green ball",go to the grey ball,go to the red ball,go to the grey key,go to the grey box,go to the yellow box and go to the grey key,go to the blue ball and go to the grey ball,go to the purple box and go to the yellow ball,go to the blue ball and go to the purple ball,go to a grey box and pick up the grey box,go to the grey ball and pick up the blue key,go to the green box and pick up the green box,go to a red box and go to the grey ball
2021-05-11 18:19:55,2021-05-11 18:51:26,IP Address,49.37.212.38,100,1891,TRUE,2021-05-11 18:51:27,R_ujZSAmZ8nK40UKJ,,,,,12.89959716796880,80.22088623046880,anonymous,EN,GO TO THE GREEN BALL.,GO TO RED BALL AND PICK UP A RED BALL AND PUT THE RED BALL NEXT TO A YELLOW BOX.,"OPEN THE GREY DOOR, GO TO THE RED BOX .",GO TO THE PURPLE KEY.,1,GO TO THE GREEN BOX,GO TO THE GREY BALL,"GO TO THE PURPLE BOX AND GO TO A GREY DOOR, THEN OPEN THE GREY DOOR.","OPEN GREY DOOR, GO TO A GREY BALL.",3,"OPEN THE GREEN DOOR, PICK UP THE GREEN BOX.","OPEN RED DOOR, PICK UP THE YELLOW BOX.",GO TO A BLUE KEY AND GO TO THE RED BOX AND GO TO THE YELLOW BALL.,PICK UP THE YELLOW BOX,2,"OPEN THE RED DOOR, PICK UP THE BLUE BALL.","OPEN THE RED DOOR, OPEN THE BLUE DOOR, PICK UP THE GREEN KEY.","OPEN THE GREY DOOR, PICK UP THE GREEN KEY THEN PICK UP THE RED BOX.","OPEN THE BLUE DOOR, PICK UP THE YELLOW BOX","OPEN THE RED DOOR, OPEN THE BLUE DOOR THEN GO TO THE GRAY BALL.",1,GOOD,64539,go to the green ball,go to a red ball and pick up a red ball and put the red ball next to a yellow box,open the grey door and go to the red box,go to the purple key,go to the green box,go to the grey ball,"go to the purple box and go to a grey door, then open the grey door",open the grey door and go to a grey ball,open the green door and go to the green box,open the red door and pick up the yellow box,go to a blue key and go to the red box and go to the yellow ball,pick up the yellow box,open the red door and pick up the blue ball,pick up a green key and open the red door and open the blue door,open the red door and go to the grey key and go to the green box,open the blue door and pick up a yellow box,"open the grey door, then open the blue door and go to the red ball"
2021-05-11 19:20:48,2021-05-11 19:39:14,IP Address,191.254.118.127,100,1105,TRUE,2021-05-11 19:39:14,R_1Nq5501TYeyTKgZ,,,,,-23.102294921875,-45.9219970703125,anonymous,EN,find the green ball,carry the red ball,go to the red box,go to the purple key,1,pick up the green box,go to the gray ball,go to the red ball,go to a grey key,3,pick up the green key,pick up a yellow box,pick up the yellow ball,go to a red door,2,go to a purple ball,go to a grey box,pick up a red box,pick up a green box,go to a grey ball,1,,11206,go to the green ball,pick up the red ball,go to the red box,go to the purple key,pick up a green box,go to a grey ball,go to the red ball,go to a grey key,pick up a green key,pick up a yellow box,pick up a yellow ball,go to a red door,go to a purple ball,go to a grey box,pick up a red box,pick up a green box,go to a grey ball
2021-05-11 20:36:26,2021-05-11 21:00:51,IP Address,137.103.58.19,100,1465,TRUE,2021-05-11 21:00:52,R_3GDj1soPxJo5dRN,,,,,25.703399658203100,-80.29270172119140000,anonymous,EN,go the green ball,picked the red ball ,open a blue color door and go to the red box ,go to the blue key ,1,picked to a green box ,go to the silver ball ,open a door go to the red ball ,go to the silver key ,3,open all doors and picked the green key ,open all doors .,go to the yellow ball and picked the ball .,go the blue ball ,2,picked the blue ball and open a green door ,pick up to the grey box and open a blue door ,pick up the grey ball and blue key ,picked the green box ,go to the red box ,3,good study ,69683,go to the green ball,pick up the red ball,open a blue door and go to the red box,go to the blue key,pick up a green box,go to the blue ball,open a red door and go to a red door,go to the blue key,"open the green door, then open a green door and pick up the green key","open the blue door, then open the blue door",go to a yellow ball and pick up the yellow ball,go to the blue ball,pick up a blue ball and open the green door,pick up the grey box and open the blue door,pick up the grey ball and pick up the blue key,pick up a green box,go to the red box
